Accession	Description	PrimaryGeneName	GeneName	mass_ratio_repl1	mass_ratio_repl2	mass_ratio_repl3
Q12276	HMG2-induced ER-remodeling protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HER1 PE=1 SV=1	HER1	YOR227W	1.32476756564259e-05	1.29400954930958e-05	1.32465894034401e-05
Q12277	Exosome complex component RRP42 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRP42 PE=1 SV=1	RRP42	YDL111C	5.0592017630386e-05	4.96843902684289e-05	4.75876869939112e-05
Q12280	Ras GTPase-activating-like protein IQG1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IQG1 PE=1 SV=1	IQG1	YPL242C	0.00765243579937519	0.00805828428724201	0.0115334200368714
Q12283	Malonyl CoA-acyl carrier protein transacylase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MCT1 PE=1 SV=2	MCT1	YOR221C	1.45683156816945e-05	1.38324488419752e-05	1.35666435920384e-05
Q12284	FAD-linked sulfhydryl oxidase ERV2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERV2 PE=1 SV=1	ERV2	YPR037C	3.11515319446407e-06	2.99341188050969e-06	2.91245389889968e-06
Q12285	Ubiquitin-like protein MDY2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MDY2 PE=1 SV=1	MDY2	YOL111C	6.49723265297565e-05	6.40717385694521e-05	6.41054712394625e-05
Q12288	Putative glutamine amidotransferase YLR126C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR126C PE=1 SV=1		YLR126C	2.21482144457274e-05	2.18560005994163e-05	2.2163718386376e-05
Q12289	Mitochondrial carnitine carrier OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CRC1 PE=1 SV=1	CRC1	YOR100C	1.89031012759599e-06	2.42825719573779e-06	1.57790604830065e-06
Q12291	25S rRNA (uridine(2843)-N(3))-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BMT6 PE=1 SV=1	BMT6	YLR063W	9.52525369633453e-06	9.33629457029217e-06	9.86484435389291e-06
Q12296	Protein MAM3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAM3 PE=1 SV=1	MAM3	YOL060C	1.67932448889525e-05	1.69959444321585e-05	1.71280682088381e-05
Q12297	Transcription initiation factor TFIID subunit 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAF3 PE=1 SV=1	TAF3	YPL011C	3.5381025813131e-06	3.12218925240473e-06	3.70255408512127e-06
Q12298	Uncharacterized ABC transporter ATP-binding protein YDR061W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR061W PE=1 SV=1		YDR061W	3.01192056505104e-05	3.00906486097885e-05	2.96726747548115e-05
Q12301	Uncharacterized membrane protein YDL180W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDL180W PE=1 SV=1		YDL180W	8.54279046971946e-06	9.18054203939061e-06	1.03451160506353e-05
Q12305	Thiosulfate:glutathione sulfurtransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RDL1 PE=1 SV=1	RDL1	YOR285W	3.55974892008547e-05	3.26171292407473e-05	3.17435054060314e-05
Q12306	Ubiquitin-like protein SMT3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SMT3 PE=1 SV=1	SMT3	YDR510W	9.69146186343854e-05	9.70193249733126e-05	9.50614012726849e-05
Q12308	Transcription factor tau 60 kDa subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFC8 PE=1 SV=1	TFC8	YPL007C	1.80800720219394e-06	1.77126364737368e-06	1.80961586190693e-06
Q12309	Pre-mRNA-splicing factor CLF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CLF1 PE=1 SV=1	CLF1	YLR117C	8.69646128742908e-06	8.67043126091988e-06	8.69895259402982e-06
Q12311	NuA3 HAT complex component NTO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NTO1 PE=1 SV=1	NTO1	YPR031W	4.87645329084792e-06	4.75678673987438e-06	4.99899113299687e-06
Q12314	Protein arginine N-methyltransferase SFM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SFM1 PE=1 SV=1	SFM1	YOR021C	7.1169129045574e-05	7.1030991785256e-05	7.00465001885114e-05
Q12315	Nucleoporin GLE1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLE1 PE=1 SV=1	GLE1	YDL207W	8.89140827722852e-06	9.03372401688695e-06	9.43285009324992e-06
Q12320	Hydroxyacylglutathione hydrolase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLO4 PE=3 SV=1	GLO4	YOR040W	4.49547218740779e-06	4.38264265552164e-06	4.39980445388394e-06
Q12321	Mediator of RNA polymerase II transcription subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MED1 PE=1 SV=1	MED1	YPR070W	9.85171541781722e-06	1.04480348145336e-05	9.88900962235524e-06
Q12324	Calcium channel YVC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YVC1 PE=1 SV=2	YVC1	YOR087W	3.17738446067415e-05	3.24946803288422e-05	3.21743983806965e-05
Q12325	Sulfate permease 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUL2 PE=1 SV=1	SUL2	YLR092W	2.89151762440783e-05	2.90954708023276e-05	2.89558920573329e-05
Q12326	Phosphoglycerate mutase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPM3 PE=1 SV=1	GPM3	YOL056W	3.2849445971926e-06	3.18808162438085e-06	3.03543434509874e-06
Q12328	Mitochondrial import inner membrane translocase subunit TIM22 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIM22 PE=1 SV=1	TIM22	YDL217C	2.06279623672679e-05	2.11876926840228e-05	1.98731557360215e-05
Q12329	Heat shock protein 42 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP42 PE=1 SV=1	HSP42	YDR171W	9.08497806495758e-06	9.40367323282053e-06	9.32036309116126e-06
Q12331	FAS1 domain-containing protein YDR262W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR262W PE=1 SV=1		YDR262W	2.71434730599377e-06	2.72607366682227e-06	2.82394481730275e-06
Q12334	Protein SCM3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCM3 PE=1 SV=2	SCM3	YDL139C	1.40066708161573e-06	1.42947690310105e-06	1.3299528363531e-06
Q12335	Protoplast secreted protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PST2 PE=1 SV=1	PST2	YDR032C	0.000121088196899173	0.000121861751073023	0.000127152504914758
Q12339	rRNA-processing protein UTP23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP23 PE=1 SV=1	UTP23	YOR004W	3.3559783583433e-05	3.3094139852104e-05	3.19614927584926e-05
Q12341	Histone acetyltransferase type B catalytic subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HAT1 PE=1 SV=1	HAT1	YPL001W	3.22204096746555e-05	3.2718847933643e-05	3.2658741208389e-05
Q12342	Protein LDB17 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LDB17 PE=1 SV=1	LDB17	YDL146W	7.39457547956289e-07	9.0118177282646e-07	8.83627938284252e-07
Q12343	Mediator of RNA polymerase II transcription subunit 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MED4 PE=1 SV=1	MED4	YOR174W	7.64100414320886e-06	7.65690872659756e-06	7.99089281760126e-06
Q12344	GTPase-activating protein GYP5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GYP5 PE=1 SV=1	GYP5	YPL249C	2.66870420267818e-05	2.6327938423457e-05	2.61715906910455e-05
Q12345	Ino eighty subunit 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IES3 PE=1 SV=1	IES3	YLR052W	6.9824170185806e-06	6.85303699044124e-06	6.71089729057022e-06
Q12347	F-box protein HRT3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HRT3 PE=1 SV=1	HRT3	YLR097C	1.17777463645738e-06	1.13826622521018e-06	1.02356656361952e-06
Q12349	ATP synthase subunit H, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP14 PE=1 SV=1	ATP14	YLR295C	5.06315048544197e-05	5.34620124426948e-05	5.19429142188008e-05
Q12354	Acyl-protein thioesterase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR118C PE=1 SV=1		YLR118C	3.06146135361589e-06	3.20276378195798e-06	3.14258196591101e-06
Q12355	Cell wall mannoprotein PST1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PST1 PE=1 SV=1	PST1	YDR055W	6.64408492477452e-06	7.18283266425047e-06	6.87552484250631e-06
Q12359	Ammonia transport outward protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATO3 PE=1 SV=1	ATO3	YDR384C	4.87820181495912e-05	4.89813729509752e-05	4.77722228547466e-05
Q12361	G protein-coupled receptor GPR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPR1 PE=1 SV=1	GPR1	YDL035C	1.37289883146309e-06	1.33558906493442e-06	1.37731112574589e-06
Q12362	Bifunctional protein RIB2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIB2 PE=1 SV=1	RIB2	YOL066C	1.03250510470713e-05	1.04076311288236e-05	1.04671240538807e-05
Q12363	Transcriptional modulator WTM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=WTM1 PE=1 SV=1	WTM1	YOR230W	0.000368224831480614	0.000358679791799627	0.00035477214923168
Q12365	Spindle pole component BBP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BBP1 PE=1 SV=1	BBP1	YPL255W	2.25549728808647e-06	2.19496384802323e-06	2.09081541929377e-06
Q12368	23 kDa U4/U6.U5 small nuclear ribonucleoprotein component OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNU23 PE=1 SV=1	SNU23	YDL098C	7.57032628007302e-06	7.79681609443219e-06	7.78183580416211e-06
Q12373	HAT1-interacting factor 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HIF1 PE=1 SV=1	HIF1	YLL022C	2.37210783099894e-05	2.28299315885857e-05	2.2827134337273e-05
Q12374	Nuclear control of ATPase protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NCA2 PE=1 SV=1	NCA2	YPR155C	1.87090348537801e-05	1.95927892035311e-05	1.90578343322685e-05
Q12375	Mitochondrial ornithine transporter 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ORT1 PE=1 SV=2	ORT1	YOR130C	1.31461104935048e-05	1.26264265638111e-05	1.35199634805224e-05
Q12377	26S proteasome regulatory subunit RPN6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN6 PE=1 SV=3	RPN6	YDL097C	0.00126833959111326	0.00122871262159414	0.00128714401215616
Q12382	CTP-dependent diacylglycerol kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DGK1 PE=1 SV=1	DGK1	YOR311C	1.81663974296263e-05	1.6189023153705e-05	1.69956678194761e-05
Q12383	tRNA:m(4)X modification enzyme TRM13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRM13 PE=1 SV=1	TRM13	YOL125W	1.58863242057646e-05	1.51550883314126e-05	1.53489147535059e-05
Q12386	Actin-like protein ARP8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARP8 PE=1 SV=1	ARP8	YOR141C	2.40603922280674e-05	2.45491184212559e-05	2.42109373392493e-05
Q12387	N-terminal acetyltransferase B complex subunit MDM20 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MDM20 PE=1 SV=1	MDM20	YOL076W	5.33136039853655e-05	5.28845363721854e-05	5.21480398514544e-05
Q12389	ATP-dependent RNA helicase DBP10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DBP10 PE=1 SV=2	DBP10	YDL031W	6.4156836517747e-05	6.71089536252439e-05	6.65808619582242e-05
Q12391	Transposon Ty1-NL1 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY1A-NL1 PE=2 SV=1	TY1A-NL1	YNL284C-A	0.000375191671089082	0.000351351705004373	0.000376749760855077
Q12400	tRNA (guanine(9)-N1)-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRM10 PE=1 SV=1	TRM10	YOL093W	1.45029587410873e-05	1.4390396450035e-05	1.42205422649532e-05
Q12402	Protein YOP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOP1 PE=1 SV=3	YOP1	YPR028W	0.00116465921298921	0.00110334590670422	0.00111114257018906
Q12403	Protein ERP3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERP3 PE=1 SV=1	ERP3	YDL018C	1.03777451671084e-05	1.08369410432432e-05	1.0857222755017e-05
Q12404	Protein disulfide-isomerase MPD1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MPD1 PE=1 SV=1	MPD1	YOR288C	6.88339082233658e-06	6.93389529514803e-06	7.18549726845671e-06
Q12406	Actin-related protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARP7 PE=1 SV=1	ARP7	YPR034W	3.37723865410259e-05	3.38790170449393e-05	3.34745898116937e-05
Q12408	Phosphatidylglycerol/phosphatidylinositol transfer protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NPC2 PE=1 SV=1	NPC2	YDL046W	1.39163346387081e-05	1.38594845226055e-05	1.30954629812242e-05
Q12412	Protein PNS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PNS1 PE=1 SV=1	PNS1	YOR161C	2.08401912112229e-05	2.0374069169404e-05	1.97092600492229e-05
Q12415	Transcription factor tau 55 kDa subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFC7 PE=1 SV=1	TFC7	YOR110W	7.33183566508322e-06	7.12493480902118e-06	7.11149383279013e-06
Q12416	G1-specific transcriptional repressor WHI5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=WHI5 PE=1 SV=1	WHI5	YOR083W	1.47860188132943e-06	1.49032780088638e-06	1.43123326441479e-06
Q12417	Pre-mRNA-splicing factor PRP46 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRP46 PE=1 SV=1	PRP46	YPL151C	2.96185954419724e-06	2.75713508712298e-06	2.72423960896883e-06
Q12420	66 kDa U4/U6.U5 small nuclear ribonucleoprotein component OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNU66 PE=1 SV=1	SNU66	YOR308C	6.95612422456818e-06	7.14020247607357e-06	6.93694622924994e-06
Q12427	Protein STB3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STB3 PE=1 SV=1	STB3	YDR169C	9.2272094629954e-06	9.17427944410208e-06	8.98612986228021e-06
Q12428	Probable 2-methylcitrate dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDH1 PE=1 SV=1	PDH1	YPR002W	3.10357349251162e-05	3.14093274806884e-05	3.02731195667762e-05
Q12429	Diphthine--ammonia ligase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DPH6 PE=1 SV=1	DPH6	YLR143W	2.43089218512628e-05	2.36688058469324e-05	2.49268399940668e-05
Q12432	Chromatin modification-related protein EAF3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EAF3 PE=1 SV=1	EAF3	YPR023C	1.62235938388032e-05	1.59188772939532e-05	1.5570243632239e-05
Q12434	Rho GDP-dissociation inhibitor OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RDI1 PE=1 SV=1	RDI1	YDL135C	3.15037065683902e-05	3.31308868268256e-05	3.23217682417387e-05
Q12436	Zinc-regulated transporter 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ZRT2 PE=1 SV=1	ZRT2	YLR130C	9.00489625337623e-05	4.11658167546856e-05	6.82906704009614e-05
Q12438	Monothiol glutaredoxin-6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRX6 PE=1 SV=1	GRX6	YDL010W	7.02234893456293e-06	7.3355852501946e-06	7.39934711434874e-06
Q12442	ADIPOR-like receptor IZH2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IZH2 PE=1 SV=2	IZH2	YOL002C	4.22632012975651e-05	4.31821102997289e-05	4.15878300345318e-05
Q12443	Reticulon-like protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTN2 PE=1 SV=1	RTN2	YDL204W	1.89305735631872e-06	1.85755626132304e-06	1.98211997088737e-06
Q12445	Nucleoporin POM34 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=POM34 PE=1 SV=1	POM34	YLR018C	1.55926205795504e-05	1.5794012232666e-05	1.5135841696718e-05
Q12446	Proline-rich protein LAS17 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LAS17 PE=1 SV=1	LAS17	YOR181W	2.93636319452604e-05	2.83746842526399e-05	2.78631705362729e-05
Q12447	Polyamine N-acetyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PAA1 PE=1 SV=1	PAA1	YDR071C	0.000126971733657821	0.000116676389593323	0.000118019750478556
Q12449	Hsp90 co-chaperone AHA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AHA1 PE=1 SV=1	AHA1	YDR214W	0.000181583527380546	0.000185967305230089	0.000179037311869998
Q12450	Protein ERP4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERP4 PE=1 SV=1	ERP4	YOR016C	1.43839656321764e-05	1.42527220812063e-05	1.39809691189575e-05
Q12451	Oxysterol-binding protein homolog 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OSH2 PE=1 SV=1	OSH2	YDL019C	3.63999704459053e-05	3.77210812060329e-05	3.77498777050415e-05
Q12452	3-keto-steroid reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG27 PE=1 SV=1	ERG27	YLR100W	6.53422022916759e-05	6.43096058346078e-05	6.31609979006474e-05
Q12453	Cytoplasmic export protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CEX1 PE=1 SV=1	CEX1	YOR112W	5.37163800211171e-05	5.51081059290709e-05	5.48313856761329e-05
Q12454	Putative tyrosine-protein phosphatase OCA6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OCA6 PE=1 SV=1	OCA6	YDR067C	2.28573788218564e-06	1.5160996022812e-06	1.47480111070087e-06
Q12455	Spermine synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPE4 PE=1 SV=1	SPE4	YLR146C	4.35077648393349e-05	4.01252610412243e-05	3.98717523417938e-05
Q12457	RNA polymerase I termination factor OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NSI1 PE=1 SV=1	NSI1	YDR026C	2.9973605993509e-06	2.70376549745669e-06	2.84610102485002e-06
Q12458	Putative reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPR1 PE=1 SV=1	YPR1	YDR368W	0.000102977588033381	0.000101652781281468	0.000101667211762963
Q12460	Nucleolar protein 56 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP56 PE=1 SV=1	NOP56	YLR197W	0.000561933711171489	0.000594877163780245	0.000559767429820392
Q12462	Peroxisomal membrane protein PMP27 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEX11 PE=1 SV=2	PEX11	YOL147C	6.91085873994336e-05	6.88341943830666e-05	7.16148308842513e-05
Q12463	tRNA (guanine(10)-N2)-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRM11 PE=1 SV=1	TRM11	YOL124C	2.52457697351225e-05	2.63067075894511e-05	2.51515937207787e-05
Q12464	RuvB-like protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RVB2 PE=1 SV=1	RVB2	YPL235W	9.61464015310212e-05	9.24814417074589e-05	9.02254087759053e-05
Q12465	Bud site selection protein RAX2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAX2 PE=1 SV=1	RAX2	YLR084C	2.52785264300262e-05	2.49651817918571e-05	2.48887090775264e-05
Q12466	Tricalbin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TCB1 PE=1 SV=1	TCB1	YOR086C	6.30120997134195e-05	6.28929963094958e-05	6.21502839518453e-05
Q12476	Protein AIR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIR2 PE=1 SV=1	AIR2	YDL175C	3.73784913656377e-06	3.73423537879907e-06	3.73148991243334e-06
Q12480	Probable electron transfer flavoprotein subunit alpha, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM45 PE=1 SV=1	AIM45	YPR004C	6.24516395135218e-05	5.99743934088339e-05	5.76087525813121e-05
Q12481	rRNA biogenesis protein RRP36 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRP36 PE=1 SV=1	RRP36	YOR287C	7.71051485391113e-06	7.98260481415555e-06	7.75810624916031e-06
Q12482	Mitochondrial aspartate-glutamate transporter AGC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AGC1 PE=3 SV=1	AGC1	YPR021C	6.18341013102062e-06	6.05690224722689e-06	5.94038104255101e-06
Q12483	Vacuolar-sorting protein SNF8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF8 PE=1 SV=1	SNF8	YPL002C	3.06458663106533e-06	2.90893917860129e-06	3.58899268244846e-06
Q12486	Uncharacterized hydrolase YOR131C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOR131C PE=1 SV=1		YOR131C	1.82386889208361e-05	1.77251679529914e-05	1.76774802732174e-05
Q12487	54S ribosomal protein L23, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRPL23 PE=1 SV=1	MRPL23	YOR150W	2.10530129411418e-05	2.20464946347389e-05	2.10814689005824e-05
Q12488	DNA replication complex GINS protein PSF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PSF1 PE=1 SV=1	PSF1	YDR013W	8.59918964612064e-07	8.61755129816307e-07	8.33441857711817e-07
Q12493	Inner kinetochore subunit NKP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NKP1 PE=1 SV=2	NKP1	YDR383C	2.52429813478124e-06	2.55607164963065e-06	2.57530141506166e-06
Q12494	Inositol hexakisphosphate kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KCS1 PE=1 SV=1	KCS1	YDR017C	2.78793303522231e-05	2.6484720706242e-05	2.74856788522523e-05
Q12495	Chromatin assembly factor 1 subunit p90 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RLF2 PE=1 SV=1	RLF2	YPR018W	8.30609971400665e-06	8.12091452658909e-06	7.99876728528857e-06
Q12496	Uncharacterized protein YOL098C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOL098C PE=1 SV=1		YOL098C	0.000132412230335812	0.000133363552168189	0.000129778732053533
Q12499	Nucleolar protein 58 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP58 PE=1 SV=1	NOP58	YOR310C	0.000644859387952429	0.000652155643736856	0.000647567276729427
