Accession	Description	PrimaryGeneName	GeneName	repl1_g_per_gDW	repl2_g_per_gDW	repl3_g_per_gDW
Q03655	Probable 1,3-beta-glucanosyltransferase GAS3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GAS3 PE=1 SV=1	GAS3	YMR215W	7.15736710890769e-05	6.34567526275622e-05	8.00893858220461e-05
Q03656	Serine/threonine-protein kinase SKY1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SKY1 PE=1 SV=1	SKY1	YMR216C	4.58423041703362e-06	3.90324457151549e-06	4.14325104089006e-06
Q03660	Trafficking protein particle complex II-specific subunit 130 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRS130 PE=1 SV=1	TRS130	YMR218C	4.11478183085659e-06	3.60752896307785e-06	3.99474501359829e-06
Q03661	Silent chromatin protein ESC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ESC1 PE=1 SV=1	ESC1	YMR219W	1.44474327324235e-05	1.21945437332258e-05	1.27307367723151e-05
Q03667	Mitochondrial intermembrane space cysteine motif-containing protein MIX17 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIX17 PE=1 SV=1	MIX17	YMR002W	1.34689630812706e-05	1.0449653184162e-05	1.21344113795094e-05
Q03673	Altered inheritance of mitochondria protein 34, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM34 PE=1 SV=1	AIM34	YMR003W	9.8254634053398e-06	8.13819087278164e-06	8.41733319753469e-06
Q03674	Lysophospholipase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PLB2 PE=1 SV=1	PLB2	YMR006C	1.11581083439952e-05	9.80471362761034e-06	9.05167460184064e-06
Q03677	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADI1 PE=1 SV=1	ADI1	YMR009W	1.04324151205312e-05	8.30473521523824e-06	9.01213767644896e-06
Q03687	Scramblase ANY1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ANY1 PE=1 SV=1	ANY1	YMR010W	5.19082147753734e-06	4.44500455905138e-06	5.01511693089008e-06
Q03690	Clustered mitochondria protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CLU1 PE=1 SV=1	CLU1	YMR012W	0.000181282174681923	0.000152720455637157	0.000162114738710527
Q03691	Protein ROT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ROT1 PE=1 SV=1	ROT1	YMR200W	1.29207668555296e-05	1.03101160536966e-05	1.15311104563429e-05
Q03703	Uncharacterized protein YML037C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YML037C PE=1 SV=1		YML037C	7.27450248538234e-07	5.55352470870187e-07	6.30370064804225e-07
Q03705	EKC/KEOPS complex subunit CGI121 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CGI121 PE=1 SV=1	CGI121	YML036W	7.823146842354e-06	6.59386054028904e-06	7.09239177931856e-06
Q03707	Inner nuclear membrane protein SRC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRC1 PE=1 SV=2	SRC1	YML034W	1.04183179969104e-05	8.84560844289006e-06	9.51133914461351e-06
Q03713	Respiratory supercomplex factor 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RCF1 PE=1 SV=1	RCF1	YML030W	7.07105325440967e-06	6.36148569591763e-06	6.68124401422372e-06
Q03714	U1 SNP1-associating protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=USA1 PE=1 SV=1	USA1	YML029W	1.33504954899457e-05	1.13336143152262e-05	1.21922738572941e-05
Q03722	Uncharacterized protein YML020W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YML020W PE=1 SV=1		YML020W	0.000155970299096621	0.000128359166010094	0.000268223752510779
Q03723	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OST6 PE=1 SV=1	OST6	YML019W	6.89707491389669e-06	5.74421635901322e-06	6.17697701727002e-06
Q03730	Uncharacterized vacuolar membrane protein YML018C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YML018C PE=1 SV=1		YML018C	1.36063395467073e-05	1.17762952357537e-05	1.22088774728617e-05
Q03735	RNA-binding protein NAB6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NAB6 PE=1 SV=1	NAB6	YML117W	1.48426488009812e-05	1.29146980948455e-05	1.34418234609078e-05
Q03750	Transcription initiation factor TFIID subunit 8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAF8 PE=1 SV=1	TAF8	YML114C	6.12483199656399e-06	5.3621920580233e-06	5.83121581417599e-06
Q03758	Ubiquitin ligase-binding protein BUL2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BUL2 PE=1 SV=1	BUL2	YML111W	6.12009250654073e-06	4.98044039507607e-06	5.34643609659138e-06
Q03759	Uncharacterized protein YML108W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YML108W PE=1 SV=1		YML108W	3.99913031660346e-06	3.63877388603215e-06	3.65993791831171e-06
Q03761	Transcription initiation factor TFIID subunit 12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAF12 PE=1 SV=1	TAF12	YDR145W	1.49873438516228e-05	1.29502285072842e-05	1.34318590127043e-05
Q03764	Ethanolamine kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EKI1 PE=1 SV=1	EKI1	YDR147W	2.78115543288474e-06	2.38615381823801e-06	2.53451493268259e-06
Q03768	Protein GIR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GIR2 PE=1 SV=1	GIR2	YDR152W	1.65396412455713e-05	1.4330676754442e-05	1.53315071635687e-05
Q03769	Epsin-5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ENT5 PE=1 SV=1	ENT5	YDR153C	8.63877852894361e-06	7.26976691603912e-06	7.73134603349612e-06
Q03771	Assembly chaperone of RPL4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACL4 PE=1 SV=1	ACL4	YDR161W	1.07403164635082e-05	8.99165989895505e-06	9.48411320822173e-06
Q03774	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRM82 PE=1 SV=1	TRM82	YDR165W	1.96182770816191e-05	1.65083037745288e-05	1.74158181912094e-05
Q03776	U1 small nuclear ribonucleoprotein component PRP42 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRP42 PE=1 SV=1	PRP42	YDR235W	0.000151873343285299	0.000121577032640317	0.000127877629685631
Q03778	Riboflavin kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FMN1 PE=1 SV=1	FMN1	YDR236C	3.52315217863841e-06	2.95758555758271e-06	3.03963230662226e-06
Q03780	Uncharacterized protein YDR239C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR239C PE=1 SV=1		YDR239C	1.87556440834957e-06	1.61346325212784e-06	1.71578450650644e-06
Q03782	56 kDa U1 small nuclear ribonucleoprotein component OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNU56 PE=1 SV=1	SNU56	YDR240C	2.7225788857091e-06	2.22907556015452e-06	2.82780874971709e-06
Q03784	Trafficking protein particle complex subunit 23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRS23 PE=1 SV=1	TRS23	YDR246W	1.39766717286482e-06	1.17801245524287e-06	1.21226634007608e-06
Q03786	Probable gluconokinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR248C PE=1 SV=1		YDR248C	5.95420050274729e-06	5.25801879966494e-06	5.44350366078141e-06
Q03790	Nucleoporin NUP53 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUP53 PE=1 SV=1	NUP53	YMR153W	1.70167812449197e-05	1.36779662879491e-05	1.43355662713924e-05
Q03792	Calpain-like protease 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIM13 PE=1 SV=1	RIM13	YMR154C	7.85902810558647e-07	6.90611370685349e-07	7.53372511237669e-07
Q03795	Uncharacterized membrane protein YMR155W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR155W PE=1 SV=1		YMR155W	7.31702587285636e-07	6.22619830961048e-07	6.46517702114277e-07
Q03798	Altered inheritance of mitochondria protein 36, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM36 PE=1 SV=1	AIM36	YMR157C	1.22910563828615e-05	1.06680180543737e-05	1.12323215323907e-05
Q03799	37S ribosomal protein S8, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRPS8 PE=1 SV=1	MRPS8	YMR158W	7.22523218893231e-06	6.38223142026063e-06	6.76009701396877e-06
Q03829	Mitochondrial magnesium exporter 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MME1 PE=1 SV=1	MME1	YMR166C	6.18086752458099e-06	5.36391075514327e-06	5.74393927334675e-06
Q03833	Transcriptional activator/repressor GIS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GIS1 PE=1 SV=1	GIS1	YDR096W	3.12187520477827e-06	2.62670798657105e-06	2.91195840671528e-06
Q03834	DNA mismatch repair protein MSH6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSH6 PE=1 SV=1	MSH6	YDR097C	2.54841371188733e-05	2.21436382897019e-05	2.32901600376586e-05
Q03835	Monothiol glutaredoxin-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRX3 PE=1 SV=2	GRX3	YDR098C	2.38567807763521e-05	2.11208322088269e-05	2.22580655319853e-05
Q03860	Golgi apparatus membrane protein TVP15 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TVP15 PE=1 SV=1	TVP15	YDR100W	1.61191345151909e-07	1.53993613858207e-07	1.70046875169176e-07
Q03862	Probable metalloprotease ARX1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARX1 PE=1 SV=1	ARX1	YDR101C	0.000257510128147406	0.0002190710797575	0.000228989495812356
Q03868	Sporulation-specific protein 71 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPO71 PE=3 SV=1	SPO71	YDR104C	0.0023888239226213	0.00190640719422437	0.00222912182854827
Q03897	Maintenance of telomere capping protein 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MTC5 PE=1 SV=1	MTC5	YDR128W	4.57553405017478e-06	3.67580158225413e-06	4.05350928725691e-06
Q03898	Filament protein FIN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FIN1 PE=1 SV=1	FIN1	YDR130C	1.56864408531622e-06	1.21362831159319e-06	1.37304595325895e-06
Q03900	Uncharacterized protein YDR132C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR132C PE=1 SV=1		YDR132C	2.26939433575795e-06	2.06968593628556e-06	2.18481415393826e-06
Q03919	NEDD8-like protein RUB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RUB1 PE=1 SV=1	RUB1	YDR139C	6.2065964136622e-06	4.94148010913166e-06	5.32897292979599e-06
Q03921	Protein dopey OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DOP1 PE=1 SV=1	DOP1	YDR141C	8.7472574531535e-05	7.65236232142466e-05	8.40241997636985e-05
Q03940	RuvB-like protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RVB1 PE=1 SV=1	RVB1	YDR190C	6.48254687530984e-05	5.39100647457769e-05	5.67013432545815e-05
Q03941	Dephospho-CoA kinase CAB5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CAB5 PE=1 SV=1	CAB5	YDR196C	6.97970976804289e-06	6.14547434750218e-06	6.18365199420161e-06
Q03942	Ribosomal lysine N-methyltransferase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RKM2 PE=1 SV=1	RKM2	YDR198C	1.78896359588201e-05	1.51124032460592e-05	1.84568738089065e-05
Q03944	Vacuolar protein sorting-associated protein 64 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS64 PE=1 SV=1	VPS64	YDR200C	2.45284733406824e-06	2.10540483022744e-06	2.23238442824811e-06
Q03954	DASH complex subunit SPC19 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPC19 PE=1 SV=1	SPC19	YDR201W	2.7271910173677e-06	2.25719084101209e-06	2.36835338915421e-06
Q03956	Regulator of V-ATPase in vacuolar membrane protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAV2 PE=1 SV=1	RAV2	YDR202C	1.60394434886896e-06	1.38430804747842e-06	1.38966905701786e-06
Q03957	CTD kinase subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CTK1 PE=1 SV=1	CTK1	YKL139W	8.96207485439015e-06	7.27196215112683e-06	7.93240083404136e-06
Q03973	High mobility group protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HMO1 PE=1 SV=1	HMO1	YDR174W	5.79582929953426e-05	4.59788432199722e-05	5.08375890930392e-05
Q03976	37S ribosomal protein S24, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RSM24 PE=1 SV=1	RSM24	YDR175C	9.37425078474087e-06	8.10548979624097e-06	8.3803359230637e-06
Q04002	Sister chromatid cohesion protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCC2 PE=1 SV=1	SCC2	YDR180W	2.79539861370285e-05	2.37328323113298e-05	2.50401770787499e-05
Q04003	Something about silencing protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAS4 PE=1 SV=1	SAS4	YDR181C	1.29640620215368e-06	1.15684507865831e-06	1.17034784943518e-06
Q04007	SRP-independent targeting protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SND1 PE=1 SV=1	SND1	YDR186C	4.30068444752125e-06	3.5350825349793e-06	3.84421963296263e-06
Q04013	Citrate/oxoglutarate carrier protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHM2 PE=1 SV=1	YHM2	YMR241W	0.000345297908486377	0.000299181381085163	0.000320075706535757
Q04033	Probable aminopeptidase YDR415C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR415C PE=3 SV=1		YDR415C	1.16449049653291e-06	1.01846502166228e-06	1.0381826492528e-06
Q04048	Pre-mRNA-splicing factor SYF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SYF1 PE=1 SV=1	SYF1	YDR416W	1.40725049313907e-05	1.17666484835231e-05	1.27191996212591e-05
Q04049	DNA polymerase eta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD30 PE=1 SV=1	RAD30	YDR419W	2.81836851398434e-06	2.48594628793326e-06	2.61766203784287e-06
Q04053	Sorting nexin-41 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNX41 PE=1 SV=1	SNX41	YDR425W	8.70779279236861e-06	7.43868585974226e-06	7.78115829316342e-06
Q04062	26S proteasome regulatory subunit RPN9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN9 PE=1 SV=1	RPN9	YDR427W	0.00043073936833318	0.000386247902559824	0.000395660643563881
Q04066	Kynurenine formamidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNA7 PE=1 SV=1	BNA7	YDR428C	3.49723451236905e-06	2.82657287155274e-06	3.18928662473567e-06
Q04067	Eukaryotic translation initiation factor 3 subunit G OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF35 PE=1 SV=1	TIF35	YDR429C	8.1628403458108e-05	6.86028996486391e-05	7.33973264590496e-05
Q04080	GPI transamidase component GPI17 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPI17 PE=1 SV=1	GPI17	YDR434W	1.45980290127091e-05	1.26628712093023e-05	1.33565536706148e-05
Q04081	Leucine carboxyl methyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPM1 PE=1 SV=1	PPM1	YDR435C	3.81925363191566e-06	3.33592797457902e-06	3.46942989429883e-06
Q04087	Monopolin complex subunit LRS4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LRS4 PE=1 SV=1	LRS4	YDR439W	1.37160286261771e-06	1.09838272848731e-06	1.25092202463959e-06
Q04089	Histone-lysine N-methyltransferase, H3 lysine-79 specific OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DOT1 PE=1 SV=1	DOT1	YDR440W	2.89600011229887e-06	2.48148141830154e-06	2.81841290799055e-06
Q04093	Putative lipase YDR444W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR444W PE=1 SV=1		YDR444W	4.87033243249721e-06	4.23232307128261e-06	4.4061217988448e-06
Q04119	Endopolyphosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPN1 PE=1 SV=1	PPN1	YDR452W	1.67552459882045e-05	1.40652785194558e-05	1.49235896338505e-05
Q04149	Crossover junction endonuclease MUS81 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MUS81 PE=1 SV=1	MUS81	YDR386W	7.15280662395142e-07	6.31540606827481e-07	6.60019334831342e-07
Q04172	Sensitive to high expression protein 9, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SHE9 PE=1 SV=1	SHE9	YDR393W	3.54732303013025e-06	2.85937900600911e-06	3.14844405142501e-06
Q04175	Importin beta SMX1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SXM1 PE=1 SV=1	SXM1	YDR395W	6.69119468850653e-05	5.7097459544089e-05	5.99834364704284e-05
Q04177	U3 small nucleolar RNA-associated protein 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP5 PE=1 SV=1	UTP5	YDR398W	2.92197339881017e-05	2.55682311902749e-05	2.69923794437235e-05
Q04178	Hypoxanthine-guanine phosphoribosyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HPT1 PE=1 SV=1	HPT1	YDR399W	0.000122011722990062	9.81268025577446e-05	0.000105319904670904
Q04179	Uridine nucleosidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URH1 PE=1 SV=2	URH1	YDR400W	3.12698229335826e-06	2.76714699256249e-06	2.82893725188757e-06
Q04182	ATP-dependent permease PDR15 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDR15 PE=1 SV=1	PDR15	YDR406W	2.94913444765413e-06	2.40484457635783e-06	2.75839776596871e-06
Q04183	Trafficking protein particle complex II-specific subunit 120 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRS120 PE=1 SV=1	TRS120	YDR407C	6.10683276658081e-06	5.13307691149978e-06	5.6960341573078e-06
Q04195	E3 SUMO-protein ligase SIZ1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SIZ1 PE=1 SV=1	SIZ1	YDR409W	3.82875608827733e-06	3.11752281039876e-06	3.27908502804238e-06
Q04199	Chromatin assembly factor 1 subunit p60 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CAC2 PE=1 SV=1	CAC2	YML102W	9.71204751790906e-06	7.95605678414874e-06	9.13992949203856e-06
Q04201	CUE domain-containing protein CUE4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CUE4 PE=1 SV=1	CUE4	YML101C	7.84225911850409e-06	6.85860676476451e-06	7.67270680366041e-06
Q04212	D-arabinose 1-dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARA2 PE=1 SV=1	ARA2	YMR041C	5.72568362789778e-06	4.51160036451279e-06	5.03854628881469e-06
Q04217	Probable ATP-dependent RNA helicase DHR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ECM16 PE=1 SV=1	ECM16	YMR128W	2.36230292488108e-05	2.08392586501588e-05	2.21841101881144e-05
Q04223	Uncharacterized protein YMR130W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR130W PE=3 SV=1		YMR130W	4.63396759476127e-06	3.95820616958725e-06	4.26427457454376e-06
Q04225	Ribosome assembly protein RRB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRB1 PE=1 SV=1	RRB1	YMR131C	4.44926204270914e-05	3.85890407033321e-05	4.00041492111824e-05
Q04226	Transcription initiation factor TFIID subunit 11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAF11 PE=1 SV=1	TAF11	YML015C	2.19622850126809e-06	1.88769535817043e-06	1.98689728243456e-06
Q04228	UBX domain-containing protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBX2 PE=1 SV=1	UBX2	YML013W	1.2415616392507e-05	1.1156009875105e-05	1.19227411678752e-05
Q04231	DNA repair protein RAD33 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD33 PE=1 SV=1	RAD33	YML011C	2.20641499284465e-07	1.34802662832717e-07	1.73827657117377e-07
Q04233	Protein GIS4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GIS4 PE=1 SV=1	GIS4	YML006C	7.02211383374487e-06	5.9727016413921e-06	6.14690232238818e-06
Q04264	Sister chromatid cohesion protein PDS5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDS5 PE=1 SV=1	PDS5	YMR076C	1.74719074296537e-05	1.51793701751924e-05	1.60307978393212e-05
Q04279	Eisosome protein SEG1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEG1 PE=1 SV=1	SEG1	YMR086W	1.54937350780651e-05	1.31151416819974e-05	1.39470907461679e-05
Q04301	Vacuolar basic amino acid transporter 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VBA1 PE=1 SV=1	VBA1	YMR088C	1.40651890714474e-05	1.17800710973585e-05	1.21364219310053e-05
Q04304	UPF0659 protein YMR090W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR090W PE=1 SV=1		YMR090W	9.02727167466239e-07	7.42959439014839e-07	8.30909713608719e-07
Q04305	U3 small nucleolar RNA-associated protein 15 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP15 PE=1 SV=1	UTP15	YMR093W	1.42933611521935e-05	1.23153787495077e-05	1.36365651640413e-05
Q04307	DNA-directed RNA polymerase III subunit RPC10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPC11 PE=1 SV=1	RPC11	YDR045C	8.57465065787765e-07	6.94672365661077e-07	7.26659462706804e-07
Q04311	Protein VMS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMS1 PE=1 SV=1	VMS1	YDR049W	2.93425081152459e-05	2.52100259102425e-05	2.68636709591866e-05
Q04322	Probable GTPase-activating protein GYL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GYL1 PE=1 SV=1	GYL1	YMR192W	1.23192426475523e-05	9.89493188748308e-06	1.10550061660133e-05
